"id","summary_id","participant_key","participant_label","participant_kind","opponent_key","won","side","opponent_side","matchup","total_force_spent","total_force_regen","ending_force","ending_hp","ending_armor","low_force_windows","grip_cripple_events","saber_throw_punishes","knockdown_events","late_defense_spends","opening_tactic","primary_issue","spent_neutral","spent_advantage","spent_disadvantage","spent_panic","spent_finishing","force_push","force_pull","force_grip","force_drain","force_rage","force_absorb","force_protect","force_heal","force_speed","force_seeing","force_unknown"
"370","185","user:void","void","1","iphash:7d6be969","0","2","2","3","743","643","100","-8","0","30","3","3","2","0","seeing","low_force","42","0","541","160","0","0","0","0","0","0","0","0","0","0","743","0"
"371","186","user:socrates","socrates","1","user:void","1","1","2","2","123","30","1","80","40","7","0","2","0","0","seeing","low_force","26","0","48","49","0","0","0","0","0","0","0","0","0","0","123","0"
"372","186","user:void","void","1","user:socrates","0","2","1","2","165","108","100","0","98","0","0","0","1","0","seeing","low_force","90","0","0","75","0","0","0","0","0","0","0","0","0","0","165","0"
"373","187","user:socrates","socrates","1","user:void","1","1","2","2","536","441","5","80","10","14","0","3","0","0","seeing","low_force","11","0","162","253","110","0","0","0","0","0","0","0","0","0","536","0"
"374","187","user:void","void","1","user:socrates","0","2","1","2","385","385","100","-12","98","0","0","0","2","0","seeing","knockdown","94","161","20","15","95","0","0","0","0","0","0","0","0","0","385","0"
"375","188","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","user:void","1","2","2","3","1050","982","26","50","0","54","0","10","2","0","seeing","low_force","100","0","294","362","294","0","0","0","0","0","0","0","0","0","1050","0"
"376","188","user:void","void","1","iphash:7d6be969","0","2","2","3","1052","999","100","-2","0","34","2","4","2","0","seeing","low_force","257","6","270","244","275","0","0","0","0","0","0","0","0","0","1052","0"
"377","189","user:socrates","socrates","1","iphash:7d6be969","1","1","2","2","131","36","5","100","30","5","0","2","0","0","seeing","low_force","12","0","77","34","8","0","0","0","0","0","0","0","0","0","131","0"
"378","189","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","user:socrates","0","2","1","2","100","100","100","0","99","0","0","0","0","0","seeing","forced_entries","80","0","0","0","20","0","0","0","0","0","0","0","0","0","100","0"
"379","190","user:socrates","socrates","1","iphash:7d6be969","1","1","2","2","259","190","25","100","66","10","0","2","0","0","seeing","low_force","61","11","51","109","27","0","0","0","0","0","0","0","0","0","259","0"
"380","190","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","user:socrates","0","2","1","2","127","107","100","0","99","0","0","0","1","0","seeing","forced_entries","26","0","86","0","15","0","0","0","0","0","0","0","0","0","127","0"
"381","191","bot:/botfiles/gran.jkb","Gran","0","bot:/botfiles/chiss.jkb","1","1","2","2","959","859","0","100","40","45","1","3","0","9","heal","low_force","16","0","172","315","456","3","0","0","0","0","22","42","656","236","0","0"
"382","191","bot:/botfiles/chiss.jkb","Chiss","0","bot:/botfiles/gran.jkb","0","2","1","2","2870","2870","100","-7","21","111","0","2","2","0","speed","low_force","83","58","249","2383","97","98","346","172","20","70","0","0","0","2137","20","7"
"383","192","user:socrates","socrates","1","user:void","1","1","2","2","1734","1646","6","70","0","68","0","17","4","0","seeing","low_force","12","0","677","941","104","0","0","0","0","0","0","0","0","0","1734","0"
"384","192","user:void","void","1","user:socrates","0","2","1","2","1695","1675","100","0","97","25","0","0","2","0","seeing","low_force","410","258","149","377","501","0","0","0","0","0","0","0","0","0","1695","0"
"385","193","user:socrates","socrates","1","user:void","1","1","2","2","660","589","23","13","0","37","0","7","1","0","seeing","low_force","21","0","212","425","2","0","0","0","0","0","0","0","0","0","660","0"
"386","193","user:void","void","1","user:socrates","0","2","1","2","633","553","100","-4","99","8","0","0","0","0","seeing","low_force","119","116","84","195","119","0","0","0","0","0","0","0","0","0","633","0"
"387","194","user:void","void","1","user:socrates","1","2","1","2","268","195","27","44","100","1","0","0","0","0","seeing","low_force","100","45","44","6","73","0","0","0","0","0","0","0","0","0","268","0"
"388","194","user:socrates","socrates","1","user:void","0","1","2","2","198","140","100","0","0","8","0","4","1","0","seeing","low_force","25","0","140","33","0","0","0","0","0","0","0","0","0","0","198","0"
"389","195","user:socrates","socrates","1","user:void","1","1","2","2","435","344","3","19","0","22","0","4","2","0","seeing","low_force","18","0","188","179","50","0","0","0","0","0","0","0","0","0","435","0"
"390","195","user:void","void","1","user:socrates","0","2","1","2","471","451","100","-16","70","4","0","2","1","0","seeing","low_force","55","0","156","155","105","0","0","0","0","0","0","0","0","0","471","0"
"391","196","bot:/botfiles/chiss.jkb","Chiss","0","bot:/botfiles/gran.jkb","1","2","1","2","347","347","100","53","10","0","0","3","1","0","unknown","saber_throw","0","0","289","0","58","0","207","40","100","0","0","0","0","0","0","0"
"392","196","bot:/botfiles/gran.jkb","Gran","0","bot:/botfiles/chiss.jkb","0","1","2","2","498","421","100","-39","0","47","0","0","0","2","pull","low_force","33","0","381","84","0","0","120","0","0","0","22","11","219","126","0","0"
"393","197","user:socrates","socrates","1","user:void","1","1","1","1","1860","1764","0","100","0","36","0","17","3","0","seeing","low_force","40","0","632","1145","43","0","0","0","0","0","0","0","0","0","1860","0"
"394","197","user:void","void","1","user:socrates","0","1","1","1","1370","1339","100","0","0","8","0","12","4","0","unknown","low_force","499","82","286","291","212","0","0","0","0","0","0","0","0","0","1370","0"
"395","198","bot:/botfiles/chiss.jkb","Chiss","0","bot:/botfiles/gran.jkb","1","2","1","2","68","21","53","80","100","0","0","0","0","0","grip","forced_entries","8","0","60","0","0","20","20","8","20","0","0","0","0","0","0","0"
"396","198","bot:/botfiles/gran.jkb","Gran","0","bot:/botfiles/chiss.jkb","0","1","2","2","24","24","100","-39","0","0","0","0","0","0","heal","linear_entries","24","0","0","0","0","0","0","0","0","0","0","0","24","0","0","0"
"397","199","user:void","void","1","user:socrates","1","1","1","1","6194","6169","75","100","0","83","0","37","12","0","unknown","low_force","1334","163","808","2673","1216","0","0","0","0","0","0","0","0","0","6194","0"
"398","199","user:socrates","socrates","1","user:void","0","1","1","1","7450","7450","100","0","0","158","0","60","16","0","seeing","low_force","1103","20","1066","4610","651","0","0","0","0","0","0","0","0","0","7450","0"
"399","200","user:socrates","socrates","1","user:void","1","1","1","1","2886","2794","2","84","0","69","0","18","4","0","seeing","low_force","301","5","884","1627","69","0","0","0","0","0","0","0","0","0","2886","0"
"400","200","user:void","void","1","user:socrates","0","1","1","1","2274","2274","100","-11","0","21","0","15","6","0","unknown","low_force","551","5","620","645","453","0","0","0","0","0","0","0","0","0","2274","0"
"401","201","bot:/botfiles/gran.jkb","Gran","0","bot:/botfiles/chiss.jkb","1","1","2","2","441","399","58","100","100","26","0","0","1","5","heal","low_force","22","0","99","216","104","0","61","0","0","0","67","0","213","100","0","0"
"402","201","bot:/botfiles/chiss.jkb","Chiss","0","bot:/botfiles/gran.jkb","0","2","1","2","288","288","100","-19","70","0","0","1","1","0","push","low_force","0","0","24","226","38","116","117","0","5","50","0","0","0","0","0","0"
"403","202","user:void","void","1","user:socrates","1","1","1","1","1068","990","22","73","0","10","0","11","2","0","unknown","low_force","248","20","263","267","270","0","0","0","0","0","0","0","0","0","1068","0"
"404","202","user:socrates","socrates","1","user:void","0","1","1","1","1279","1218","100","-8","0","21","0","14","2","0","seeing","low_force","177","0","375","636","91","0","0","0","0","0","0","0","0","0","1279","0"
"405","203","user:socrates","socrates","1","user:void","1","1","1","1","1902","1802","0","59","0","36","0","16","3","0","seeing","low_force","171","0","640","906","185","0","0","0","0","0","0","0","0","0","1902","0"
"406","203","user:void","void","1","user:socrates","0","1","1","1","1451","1429","100","-9","0","15","0","10","3","0","unknown","low_force","476","85","284","368","238","0","0","0","0","0","0","0","0","0","1451","0"
"407","204","bot:/botfiles/gran.jkb","Gran","0","bot:/botfiles/chiss.jkb","1","1","2","2","562","462","0","100","100","12","0","0","0","2","heal","low_force","4","0","69","286","203","0","98","0","0","0","22","0","342","100","0","0"
"408","204","bot:/botfiles/chiss.jkb","Chiss","0","bot:/botfiles/gran.jkb","0","2","1","2","123","123","100","0","58","3","0","3","1","0","drain","low_force","5","0","60","58","0","20","38","0","25","0","0","0","0","0","40","0"
"409","205","user:void","void","1","user:socrates","1","1","1","1","609","562","53","65","55","11","0","4","1","0","seeing","low_force","262","20","96","141","90","0","0","0","0","0","0","0","0","0","609","0"
"410","205","user:socrates","socrates","1","user:void","0","1","1","1","656","574","100","-26","0","9","0","9","2","0","seeing","low_force","5","0","303","235","113","0","0","0","0","0","0","0","0","0","656","0"
"411","206","user:socrates","socrates","1","user:void","1","1","1","1","866","785","19","43","0","9","0","13","1","0","seeing","low_force","40","0","285","336","205","0","0","0","0","0","0","0","0","0","866","0"
"412","206","user:void","void","1","user:socrates","0","1","1","1","476","476","100","-15","37","9","0","5","1","0","seeing","low_force","155","0","60","241","20","0","0","0","0","0","0","0","0","0","476","0"
"413","207","user:socrates","socrates","1","user:void","1","1","1","1","600","500","0","29","0","9","0","6","0","0","seeing","low_force","113","0","279","208","0","0","0","0","0","0","0","0","0","0","600","0"
"414","207","user:void","void","1","user:socrates","0","1","1","1","546","546","100","0","0","1","0","9","3","0","unknown","low_force","133","0","298","48","67","0","0","0","0","0","0","0","0","0","546","0"
"415","208","user:void","void","1","user:socrates","1","1","2","2","786","747","55","80","9","41","0","4","2","0","seeing","low_force","32","0","278","375","101","0","0","0","0","0","0","0","0","0","786","0"
"416","208","user:socrates","socrates","1","user:void","0","2","1","2","833","833","100","-12","39","15","0","4","4","0","seeing","low_force","166","34","40","322","271","0","0","0","0","0","0","0","0","0","833","0"
"417","209","user:void","void","1","user:socrates","1","1","2","2","190","151","55","90","9","6","0","4","0","0","unknown","low_force","15","0","87","79","9","0","0","0","0","0","0","0","0","0","190","0"
"418","209","user:socrates","socrates","1","user:void","0","2","1","2","311","266","100","0","70","0","0","0","1","0","seeing","low_force","95","20","111","45","40","0","0","0","0","0","0","0","0","0","311","0"
"419","210","bot:/botfiles/gran.jkb","Gran","0","bot:/botfiles/chiss.jkb","1","1","2","2","1002","922","20","100","90","102","0","0","0","6","protect","low_force","28","0","342","474","158","0","218","0","0","0","55","22","471","236","0","0"
"420","210","bot:/botfiles/chiss.jkb","Chiss","0","bot:/botfiles/gran.jkb","0","2","1","2","868","868","100","-19","8","6","0","4","0","0","drain","low_force","58","0","273","154","383","45","598","60","75","50","0","0","0","0","40","0"
"421","211","user:socrates","socrates","1","user:void","1","2","1","2","551","532","81","20","69","4","0","2","1","0","seeing","low_force","189","24","210","34","94","0","0","0","0","0","0","0","0","0","551","0"
"422","211","user:void","void","1","user:socrates","0","1","2","2","405","347","100","-36","0","10","1","5","3","0","seeing","low_force","39","0","202","163","1","0","0","0","0","0","0","0","0","0","405","0"
"423","212","iphash:eee2a3ba","padawan","2","user:socrates","1","2","2","3","390","293","0","88","37","11","1","4","0","0","seeing","low_force","116","5","40","39","190","0","0","0","0","0","0","0","0","0","390","0"
"424","212","user:socrates","socrates","1","iphash:eee2a3ba","0","2","2","3","464","382","100","-15","37","18","4","2","1","0","seeing","low_force","28","0","209","227","0","0","0","0","0","0","0","0","0","0","464","0"
"425","213","user:void","void","1","user:socrates","1","1","1","1","1116","1048","32","29","0","14","0","8","3","0","seeing","low_force","284","40","103","371","318","0","0","0","0","0","0","0","0","0","1116","0"
"426","213","user:socrates","socrates","1","user:void","0","1","1","1","1466","1430","100","-2","0","44","0","19","6","0","unknown","low_force","4","0","405","1006","51","0","0","0","0","0","0","0","0","0","1466","0"
"427","214","user:socrates","socrates","1","user:void","1","1","1","1","362","282","14","80","70","7","0","0","0","0","seeing","low_force","19","0","151","143","49","0","0","0","0","0","0","0","0","0","362","0"
"428","214","user:void","void","1","user:socrates","0","1","1","1","260","230","100","-1","0","4","0","4","2","0","unknown","low_force","48","0","0","157","55","0","0","0","0","0","0","0","0","0","260","0"
"429","215","bot:/botfiles/gran.jkb","Gran","0","bot:/botfiles/chiss.jkb","1","1","2","2","886","801","15","100","11","144","2","0","0","12","heal","low_force","11","0","212","540","123","0","232","0","0","0","88","55","455","56","0","0"
"430","215","bot:/botfiles/chiss.jkb","Chiss","0","bot:/botfiles/gran.jkb","0","2","1","2","819","819","100","0","37","11","0","3","2","0","seeing","low_force","46","20","32","195","526","19","626","117","17","0","0","0","0","0","40","0"
"431","216","user:socrates","socrates","1","user:void","1","1","1","1","251","218","67","80","39","4","0","3","0","0","seeing","low_force","60","0","111","80","0","0","0","0","0","0","0","0","0","0","251","0"
"432","216","user:void","void","1","user:socrates","0","1","1","1","207","176","100","-1","0","0","0","7","0","0","unknown","saber_throw","0","0","141","0","66","0","0","0","0","0","0","0","0","0","207","0"
"433","217","user:socrates","socrates","1","user:void","1","1","1","1","543","464","21","60","4","13","0","7","1","0","unknown","low_force","196","25","19","243","60","0","0","0","0","0","0","0","0","0","543","0"
"434","217","user:void","void","1","user:socrates","0","1","1","1","477","422","100","-15","0","2","0","5","1","0","seeing","low_force","164","0","106","207","0","0","0","0","0","0","0","0","0","0","477","0"
"435","218","bot:/botfiles/gran.jkb","Gran","0","iphash:7d6be969","1","1","1","1","1742","1673","31","100","0","75","0","12","2","2","push","low_force","317","24","423","929","49","38","40","0","0","0","0","33","1631","0","0","0"
"436","218","iphash:7d6be969","^0ff^7'^0Gòónat¡Ç","2","bot:/botfiles/gran.jkb","0","1","1","1","1968","1876","100","-8","0","32","0","2","2","0","seeing","low_force","263","77","671","641","316","0","0","0","0","0","0","0","0","0","1968","0"
"437","219","user:void","void","1","user:socrates","1","1","1","1","704","653","43","64","0","5","0","12","1","0","seeing","low_force","20","0","469","68","147","0","0","0","0","0","0","0","0","0","704","0"
"438","219","user:socrates","socrates","1","user:void","0","1","1","1","1001","960","100","0","65","16","0","2","2","0","unknown","low_force","204","0","378","400","19","0","0","0","0","0","0","0","0","0","1001","0"
"439","220","user:void","void","1","user:socrates","1","1","1","1","959","910","51","67","0","14","0","8","3","0","seeing","low_force","187","0","342","320","110","0","0","0","0","0","0","0","0","0","959","0"
